site_code,Specie,year,sp_elev,sp_code,elev_code,season,variable,mean,sd,se,cv,median,sum,min,max,n
PIHAL_NACIMIENTO_M,P. halepensis,2006,halepensis_medium,halepensis,medium,summer,ndvi,0.4292166666666667,0.02371306953278438,0.009680820098409938,5.52473176704486,0.4326,2.5753000000000004,0.39330000000000004,0.46040000000000003,6
PIHAL_NACIMIENTO_M,P. halepensis,2006,halepensis_medium,halepensis,medium,winter,evi,0.19051666666666667,0.03202133143182318,0.013072653815418578,16.807627380888732,0.18725,1.1431,0.157,0.2358,6
PIHAL_NACIMIENTO_M,P. halepensis,2006,halepensis_medium,halepensis,medium,winter,ndvi,0.60095,0.07517323326823187,0.030689343970396857,12.50906618990463,0.6146,3.6056999999999997,0.4621,0.6739,6
PIHAL_NACIMIENTO_M,P. halepensis,2007,halepensis_medium,halepensis,medium,autumn,evi,0.17622000000000002,0.031005273744961523,0.013865979950944688,17.594639510249415,0.1615,0.8810999999999999,0.1525,0.22790000000000002,5
PIHAL_NACIMIENTO_M,P. halepensis,2007,halepensis_medium,halepensis,medium,autumn,ndvi,0.55872,0.0737388093204657,0.03297699804409127,13.197810946532377,0.5509000000000001,2.7936,0.47050000000000003,0.6599,5
PIHAL_NACIMIENTO_M,P. halepensis,2007,halepensis_medium,halepensis,medium,spring,evi,0.22990000000000002,0.026788803631368093,0.010936483286078151,11.652372175453715,0.23625000000000002,1.3794,0.1904,0.2679,6
PIHAL_NACIMIENTO_M,P. halepensis,2007,halepensis_medium,halepensis,medium,spring,ndvi,0.5153333333333334,0.036537140920803686,0.01491622531935536,7.09000147234224,0.5075000000000001,3.092,0.47850000000000004,0.5772,6
PIHAL_NACIMIENTO_M,P. halepensis,2007,halepensis_medium,halepensis,medium,summer,evi,0.18346666666666667,0.02488024651539182,0.010157318106228197,13.561180876848738,0.1886,1.1008,0.1497,0.2091,6
PIHAL_NACIMIENTO_M,P. halepensis,2007,halepensis_medium,halepensis,medium,summer,ndvi,0.3968666666666667,0.053180923898204946,0.021711021266730968,13.400199201630675,0.3891,2.3811999999999998,0.32780000000000004,0.4834,6
PIHAL_NACIMIENTO_M,P. halepensis,2007,halepensis_medium,halepensis,medium,winter,evi,0.17075,0.03444576897094911,0.014062426296103152,20.173217552532417,0.16855,1.0245,0.1212,0.21980000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2007,halepensis_medium,halepensis,medium,winter,ndvi,0.6385833333333334,0.028694627836350597,0.011714532759686909,4.493482109307153,0.64375,3.8315,0.5949,0.6713,6
PIHAL_NACIMIENTO_M,P. halepensis,2008,halepensis_medium,halepensis,medium,autumn,evi,0.16958,0.01938574218336765,0.00866956746325905,11.431620582242981,0.16190000000000002,0.8479,0.1574,0.2038,5
PIHAL_NACIMIENTO_M,P. halepensis,2008,halepensis_medium,halepensis,medium,autumn,ndvi,0.5571,0.06933913036662634,0.03100940180009928,12.446442356242386,0.5799000000000001,2.7855,0.4738,0.6203000000000001,5
PIHAL_NACIMIENTO_M,P. halepensis,2008,halepensis_medium,halepensis,medium,spring,evi,0.21123333333333333,0.021462308046122782,0.008761950569238439,10.160474063179477,0.2178,1.2674,0.1686,0.2286,6
PIHAL_NACIMIENTO_M,P. halepensis,2008,halepensis_medium,halepensis,medium,spring,ndvi,0.49583333333333335,0.052298170777443705,0.021350638814278552,10.547530240828982,0.5026,2.975,0.43060000000000004,0.5531,6
PIHAL_NACIMIENTO_M,P. halepensis,2008,halepensis_medium,halepensis,medium,summer,evi,0.19211666666666666,0.017270369615809227,0.00705059887133316,8.989521791867388,0.1906,1.1527,0.1721,0.219,6
PIHAL_NACIMIENTO_M,P. halepensis,2008,halepensis_medium,halepensis,medium,summer,ndvi,0.4091,0.023719443501060474,0.009683422260062125,5.797957345651546,0.41525,2.4546,0.37570000000000003,0.43160000000000004,6
PIHAL_NACIMIENTO_M,P. halepensis,2008,halepensis_medium,halepensis,medium,winter,evi,0.15063333333333334,0.018514606846127372,0.007558556593542035,12.291175157862828,0.14775,0.9038000000000002,0.1267,0.1807,6
PIHAL_NACIMIENTO_M,P. halepensis,2008,halepensis_medium,halepensis,medium,winter,ndvi,0.5784,0.07410249658412327,0.030252217549572576,12.811634955761283,0.6117000000000001,3.4704000000000006,0.46990000000000004,0.6399,6
PIHAL_NACIMIENTO_M,P. halepensis,2009,halepensis_medium,halepensis,medium,autumn,evi,0.19406,0.04836809899096718,0.02163087145724832,24.924301242382345,0.18480000000000002,0.9702999999999999,0.1385,0.2614,5
PIHAL_NACIMIENTO_M,P. halepensis,2009,halepensis_medium,halepensis,medium,autumn,ndvi,0.51988,0.06585307130271148,0.0294503887920007,12.666975321749534,0.5356000000000001,2.5994,0.4209,0.5825,5
PIHAL_NACIMIENTO_M,P. halepensis,2009,halepensis_medium,halepensis,medium,spring,evi,0.22193333333333334,0.021900289191393498,0.008940755623050613,9.867958482153874,0.21965,1.3316,0.1961,0.2508,6
PIHAL_NACIMIENTO_M,P. halepensis,2009,halepensis_medium,halepensis,medium,spring,ndvi,0.49765000000000004,0.05704649857791448,0.023289135521382783,11.46317664581824,0.49824999999999997,2.9859000000000004,0.42560000000000003,0.5826,6
PIHAL_NACIMIENTO_M,P. halepensis,2009,halepensis_medium,halepensis,medium,summer,evi,0.22035000000000002,0.013520170117272938,0.005519586337157284,6.1357704185490975,0.21650000000000003,1.3220999999999998,0.2064,0.24250000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2009,halepensis_medium,halepensis,medium,summer,ndvi,0.43018333333333336,0.02364076281905189,0.00965130100613959,5.495508772008498,0.43670000000000003,2.5810999999999997,0.38920000000000005,0.45030000000000003,6
PIHAL_NACIMIENTO_M,P. halepensis,2009,halepensis_medium,halepensis,medium,winter,evi,0.17011666666666667,0.019619828405637665,0.008009761405795917,11.533160618578034,0.1679,1.0207,0.1469,0.1991,6
PIHAL_NACIMIENTO_M,P. halepensis,2009,halepensis_medium,halepensis,medium,winter,ndvi,0.55345,0.07281367316651455,0.029726057592624023,13.156323636555161,0.56315,3.3207000000000004,0.4299,0.6463,6
PIHAL_NACIMIENTO_M,P. halepensis,2010,halepensis_medium,halepensis,medium,autumn,evi,0.20838,0.02111556298089161,0.009443166841690345,10.13320039393973,0.20270000000000002,1.0419,0.1804,0.23450000000000001,5
PIHAL_NACIMIENTO_M,P. halepensis,2010,halepensis_medium,halepensis,medium,autumn,ndvi,0.6068600000000001,0.024246917329838018,0.010843551078867098,3.9954713327353946,0.605,3.0343000000000004,0.5711,0.636,5
PIHAL_NACIMIENTO_M,P. halepensis,2010,halepensis_medium,halepensis,medium,spring,evi,0.22631666666666667,0.03108867425070851,0.012691898115639668,13.736802820844765,0.23249999999999998,1.3578999999999999,0.17650000000000002,0.2611,6
PIHAL_NACIMIENTO_M,P. halepensis,2010,halepensis_medium,halepensis,medium,spring,ndvi,0.5273166666666667,0.019783570624805465,0.00807660888684793,3.7517438524868925,0.52325,3.1639,0.5004000000000001,0.5577,6
PIHAL_NACIMIENTO_M,P. halepensis,2010,halepensis_medium,halepensis,medium,summer,evi,0.23926666666666668,0.016256772947503044,0.006636799764277294,6.794416110686699,0.24235,1.4356,0.2131,0.25670000000000004,6
PIHAL_NACIMIENTO_M,P. halepensis,2010,halepensis_medium,halepensis,medium,summer,ndvi,0.4913,0.04815171855707749,0.019657856783823955,9.80087900612202,0.48345000000000005,2.9478,0.4253,0.5541,6
PIHAL_NACIMIENTO_M,P. halepensis,2010,halepensis_medium,halepensis,medium,winter,evi,0.20918333333333333,0.03769336369530672,0.015388251290441609,18.01929584669272,0.19730000000000003,1.2551,0.1699,0.2691,6
PIHAL_NACIMIENTO_M,P. halepensis,2010,halepensis_medium,halepensis,medium,winter,ndvi,0.6430666666666667,0.04387033925862285,0.017909991004402475,6.822051512329906,0.6387,3.8584000000000005,0.6012000000000001,0.7023,6
PIHAL_NACIMIENTO_M,P. halepensis,2011,halepensis_medium,halepensis,medium,autumn,evi,0.23414000000000001,0.03208049251492253,0.014346832403007992,13.701414758231198,0.24500000000000002,1.1707000000000003,0.18080000000000002,0.2594,5
PIHAL_NACIMIENTO_M,P. halepensis,2011,halepensis_medium,halepensis,medium,autumn,ndvi,0.62288,0.049868697596789115,0.02230195955516017,8.00614847110023,0.6084,3.1144000000000003,0.5715,0.7054,5
PIHAL_NACIMIENTO_M,P. halepensis,2011,halepensis_medium,halepensis,medium,spring,evi,0.27321666666666666,0.027476638561997835,0.011217290720629073,10.056721245164828,0.26755,1.6393,0.24400000000000002,0.3226,6
PIHAL_NACIMIENTO_M,P. halepensis,2011,halepensis_medium,halepensis,medium,spring,ndvi,0.5925,0.03564474715859268,0.014551907091512101,6.015991081619017,0.5921500000000001,3.555,0.5403,0.6488,6
PIHAL_NACIMIENTO_M,P. halepensis,2011,halepensis_medium,halepensis,medium,summer,evi,0.2520833333333333,0.018597033813666803,0.0075922072621281275,7.377335727735591,0.26205,1.5125000000000002,0.21880000000000002,0.2644,6
PIHAL_NACIMIENTO_M,P. halepensis,2011,halepensis_medium,halepensis,medium,summer,ndvi,0.5128166666666667,0.039259211233373836,0.016027505870984556,7.655603607534954,0.5124500000000001,3.0769,0.44830000000000003,0.5692,6
PIHAL_NACIMIENTO_M,P. halepensis,2011,halepensis_medium,halepensis,medium,winter,evi,0.20498333333333335,0.023532311120386513,0.009607025785561548,11.480109498521756,0.20450000000000002,1.2299,0.1738,0.2343,6
PIHAL_NACIMIENTO_M,P. halepensis,2011,halepensis_medium,halepensis,medium,winter,ndvi,0.6770833333333334,0.03595304808589481,0.014677770418031621,5.30998864037831,0.6703000000000001,4.0625,0.6396000000000001,0.7401,6
PIHAL_NACIMIENTO_M,P. halepensis,2012,halepensis_medium,halepensis,medium,autumn,evi,0.21878,0.02917690867792542,0.01304831023542895,13.336186432912248,0.2046,1.0939,0.19460000000000002,0.2577,5
PIHAL_NACIMIENTO_M,P. halepensis,2012,halepensis_medium,halepensis,medium,autumn,ndvi,0.61186,0.09143310669555095,0.04089012839304862,14.943468554171044,0.5726,3.0593,0.5203,0.7565000000000001,5
PIHAL_NACIMIENTO_M,P. halepensis,2012,halepensis_medium,halepensis,medium,spring,evi,0.2431,0.026839597612482943,0.010957219842034141,11.040558458446293,0.25275000000000003,1.4586000000000001,0.19590000000000002,0.265,6
PIHAL_NACIMIENTO_M,P. halepensis,2012,halepensis_medium,halepensis,medium,spring,ndvi,0.5161833333333333,0.055837565013767104,0.02279559046053523,10.817390141829538,0.5013000000000001,3.0971,0.4595,0.5906,6
PIHAL_NACIMIENTO_M,P. halepensis,2012,halepensis_medium,halepensis,medium,summer,evi,0.22175,0.019261853493368696,0.00786361875983316,8.686292443458262,0.22810000000000002,1.3305,0.18680000000000002,0.23720000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2012,halepensis_medium,halepensis,medium,summer,ndvi,0.42991666666666667,0.046260973472968175,0.018885963335533374,10.760451282721808,0.44755,2.5795,0.36300000000000004,0.47350000000000003,6
PIHAL_NACIMIENTO_M,P. halepensis,2012,halepensis_medium,halepensis,medium,winter,evi,0.19153333333333333,0.016950122910075513,0.006919858701190688,8.849698700004618,0.19275000000000003,1.1492,0.1716,0.21330000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2012,halepensis_medium,halepensis,medium,winter,ndvi,0.6737,0.05023301703063435,0.02050754332759859,7.4562887087181755,0.67835,4.042199999999999,0.5969,0.7289,6
PIHAL_NACIMIENTO_M,P. halepensis,2013,halepensis_medium,halepensis,medium,autumn,evi,0.20448000000000002,0.024340953144854453,0.010885605173806368,11.903830763328664,0.1991,1.0224,0.18150000000000002,0.2459,5
PIHAL_NACIMIENTO_M,P. halepensis,2013,halepensis_medium,halepensis,medium,autumn,ndvi,0.55272,0.06630103317445361,0.029650723431309388,11.995410546832684,0.5556,2.7636000000000003,0.454,0.6393,5
PIHAL_NACIMIENTO_M,P. halepensis,2013,halepensis_medium,halepensis,medium,spring,evi,0.24248333333333336,0.027371110073701195,0.011174208895686733,11.287831496474476,0.2383,1.4549000000000003,0.2152,0.2901,6
PIHAL_NACIMIENTO_M,P. halepensis,2013,halepensis_medium,halepensis,medium,spring,ndvi,0.5611,0.06349050322686062,0.02591988940305623,11.315363255544575,0.5587500000000001,3.3666,0.4928,0.6675,6
PIHAL_NACIMIENTO_M,P. halepensis,2013,halepensis_medium,halepensis,medium,summer,evi,0.2202,0.028332243116280083,0.011566589817227895,12.86659542065399,0.23025,1.3212,0.1756,0.24580000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2013,halepensis_medium,halepensis,medium,summer,ndvi,0.44953333333333334,0.032491393732289583,0.013264555945995498,7.2278052199962,0.46255,2.6972,0.3875,0.4743,6
PIHAL_NACIMIENTO_M,P. halepensis,2013,halepensis_medium,halepensis,medium,winter,evi,0.18125000000000002,0.02994787137677735,0.012226167292601009,16.522963518221985,0.18095,1.0875000000000001,0.151,0.21350000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2013,halepensis_medium,halepensis,medium,winter,ndvi,0.6241166666666667,0.05047880413269184,0.020607885491831627,8.088039757421182,0.6198,3.7447,0.5702,0.6919000000000001,6
PIHAL_NACIMIENTO_M,P. halepensis,2014,halepensis_medium,halepensis,medium,autumn,evi,0.17058,0.008647658642661617,0.0038673505142409878,5.069561872823084,0.1676,0.8529,0.1622,0.18100000000000002,5
PIHAL_NACIMIENTO_M,P. halepensis,2014,halepensis_medium,halepensis,medium,autumn,ndvi,0.5149600000000001,0.04005181643820916,0.017911716835635836,7.777655825347435,0.5218,2.5748,0.4617,0.5569000000000001,5
PIHAL_NACIMIENTO_M,P. halepensis,2014,halepensis_medium,halepensis,medium,spring,evi,0.21113333333333334,0.019640739972482366,0.008018298517211187,9.30252919441855,0.21175,1.2668000000000001,0.1902,0.231,6
PIHAL_NACIMIENTO_M,P. halepensis,2014,halepensis_medium,halepensis,medium,spring,ndvi,0.4766666666666667,0.042618337211424204,0.017398863308976373,8.940909904494587,0.46410000000000007,2.8600000000000003,0.4323,0.5323,6
PIHAL_NACIMIENTO_M,P. halepensis,2014,halepensis_medium,halepensis,medium,summer,evi,0.19956666666666667,0.01174592127790182,0.004795252281626532,5.885713017154746,0.19930000000000003,1.1974,0.1825,0.2174,6
PIHAL_NACIMIENTO_M,P. halepensis,2014,halepensis_medium,halepensis,medium,summer,ndvi,0.41135,0.03003582860518417,0.012262075680732034,7.301769443341236,0.4093,2.4681,0.3783,0.4662,6
PIHAL_NACIMIENTO_M,P. halepensis,2014,halepensis_medium,halepensis,medium,winter,evi,0.17833333333333334,0.02748771846964871,0.01122181407398604,15.413673908214228,0.1719,1.07,0.1511,0.22460000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2014,halepensis_medium,halepensis,medium,winter,ndvi,0.6266166666666667,0.03726115492931837,0.015211802800603368,5.9464034251645135,0.61145,3.7596999999999996,0.5957,0.6845,6
PIHAL_NACIMIENTO_M,P. halepensis,2015,halepensis_medium,halepensis,medium,autumn,evi,0.17856,0.01189760480096729,0.005320770620878143,6.6630851259897454,0.1786,0.8928,0.1645,0.1971,5
PIHAL_NACIMIENTO_M,P. halepensis,2015,halepensis_medium,halepensis,medium,autumn,ndvi,0.5883600000000001,0.0815086989222623,0.03645179830954847,13.853541865909017,0.5863,2.9418000000000006,0.47950000000000004,0.6867000000000001,5
PIHAL_NACIMIENTO_M,P. halepensis,2015,halepensis_medium,halepensis,medium,spring,evi,0.19378333333333336,0.029834504632500047,0.012179885513054347,15.39580526318055,0.1816,1.1627,0.17200000000000001,0.2513,6
PIHAL_NACIMIENTO_M,P. halepensis,2015,halepensis_medium,halepensis,medium,spring,ndvi,0.4328166666666667,0.02293934756410188,0.009364949427400973,5.3000148401791085,0.42910000000000004,2.5969,0.4037,0.4647,6
PIHAL_NACIMIENTO_M,P. halepensis,2015,halepensis_medium,halepensis,medium,summer,evi,0.18536666666666668,0.021736114341497807,0.008873731521243535,11.726010254359542,0.19390000000000002,1.1122,0.14750000000000002,0.20270000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2015,halepensis_medium,halepensis,medium,summer,ndvi,0.38020000000000004,0.057850738975401175,0.023617465288778703,15.215870324934553,0.38025000000000003,2.2812,0.3044,0.4525,6
PIHAL_NACIMIENTO_M,P. halepensis,2015,halepensis_medium,halepensis,medium,winter,evi,0.17875000000000002,0.03716270980431862,0.01517161274661772,20.79032716325517,0.17155,1.0725,0.13870000000000002,0.2487,6
PIHAL_NACIMIENTO_M,P. halepensis,2015,halepensis_medium,halepensis,medium,winter,ndvi,0.5985,0.04365835544314513,0.017823448974127687,7.294629146724333,0.59245,3.591,0.5479,0.6657000000000001,6
PIHAL_NACIMIENTO_M,P. halepensis,2016,halepensis_medium,halepensis,medium,autumn,evi,0.1625,0.024443301740967812,0.010931376857468596,15.042031840595577,0.17930000000000001,0.8125,0.1336,0.1819,5
PIHAL_NACIMIENTO_M,P. halepensis,2016,halepensis_medium,halepensis,medium,autumn,ndvi,0.46456000000000003,0.04581989742459055,0.020491281072690402,9.863074183009847,0.4546,2.3228,0.42800000000000005,0.5431,5
PIHAL_NACIMIENTO_M,P. halepensis,2016,halepensis_medium,halepensis,medium,spring,evi,0.20218333333333335,0.01567066261096405,0.006397521221362049,7.750719286603271,0.20220000000000002,1.2131,0.18000000000000002,0.21910000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2016,halepensis_medium,halepensis,medium,spring,ndvi,0.4783,0.07557113205450876,0.030851785469672044,15.799943979617135,0.47985,2.8697999999999997,0.3925,0.5755,6
PIHAL_NACIMIENTO_M,P. halepensis,2016,halepensis_medium,halepensis,medium,summer,evi,0.18216666666666667,0.013946421285285584,0.005693602647806671,7.65585797911377,0.18155,1.093,0.1626,0.2053,6
PIHAL_NACIMIENTO_M,P. halepensis,2016,halepensis_medium,halepensis,medium,summer,ndvi,0.39485000000000003,0.036011317665422926,0.014701558874260022,9.120252669475224,0.38225,2.3691,0.36210000000000003,0.44970000000000004,6
PIHAL_NACIMIENTO_M,P. halepensis,2016,halepensis_medium,halepensis,medium,winter,evi,0.16821666666666668,0.022345238120607864,0.009122405262746104,13.283605342677813,0.17455,1.0093,0.1384,0.1951,6
PIHAL_NACIMIENTO_M,P. halepensis,2016,halepensis_medium,halepensis,medium,winter,ndvi,0.6104666666666667,0.07114839890444949,0.02904621222198249,11.654755744968245,0.62595,3.6628000000000007,0.4922,0.6900000000000001,6
PIHAL_NACIMIENTO_M,P. halepensis,2017,halepensis_medium,halepensis,medium,autumn,evi,0.19418000000000002,0.018953944180565684,0.008476461525896282,9.761017705513279,0.19640000000000002,0.9709000000000001,0.17120000000000002,0.2174,5
PIHAL_NACIMIENTO_M,P. halepensis,2017,halepensis_medium,halepensis,medium,autumn,ndvi,0.54408,0.08587544468589377,0.038404666383136304,15.78360621340497,0.5921000000000001,2.7204000000000006,0.42550000000000004,0.623,5
PIHAL_NACIMIENTO_M,P. halepensis,2017,halepensis_medium,halepensis,medium,spring,evi,0.18875000000000003,0.008836232228727352,0.003607376701519632,4.681447538398597,0.18845,1.1325,0.17470000000000002,0.19870000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2017,halepensis_medium,halepensis,medium,spring,ndvi,0.4616166666666667,0.04442357107062272,0.018135846945881648,9.623476420685861,0.46145,2.7697,0.4061,0.5339,6
PIHAL_NACIMIENTO_M,P. halepensis,2017,halepensis_medium,halepensis,medium,summer,evi,0.2137666666666667,0.01948370259131119,0.007954188274809131,9.114471818795192,0.20855,1.2826000000000002,0.19160000000000002,0.2449,6
PIHAL_NACIMIENTO_M,P. halepensis,2017,halepensis_medium,halepensis,medium,summer,ndvi,0.40363333333333334,0.022809617854463643,0.00931198749521879,5.651073875909731,0.3996,2.4218,0.38130000000000003,0.43810000000000004,6
PIHAL_NACIMIENTO_M,P. halepensis,2017,halepensis_medium,halepensis,medium,winter,evi,0.15995,0.021876082830342362,0.008930873417533135,13.676825777019294,0.15575,0.9597,0.13720000000000002,0.19160000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2017,halepensis_medium,halepensis,medium,winter,ndvi,0.5715333333333333,0.09193264200851983,0.037531343937804544,16.08526338653677,0.58205,3.4292000000000002,0.42450000000000004,0.6652,6
PIHAL_NACIMIENTO_M,P. halepensis,2018,halepensis_medium,halepensis,medium,autumn,evi,0.18214000000000002,0.01907466906659195,0.008530451336242412,10.47253160568351,0.18730000000000002,0.9107000000000001,0.16110000000000002,0.2028,5
PIHAL_NACIMIENTO_M,P. halepensis,2018,halepensis_medium,halepensis,medium,autumn,ndvi,0.5751400000000001,0.04869643724134242,0.021777708786738795,8.466884104973122,0.5731,2.8757,0.529,0.6535000000000001,5
PIHAL_NACIMIENTO_M,P. halepensis,2018,halepensis_medium,halepensis,medium,spring,evi,0.22846666666666668,0.01702782037333806,0.006951578557741002,7.4530874117324455,0.23225,1.3708,0.2013,0.24710000000000001,6
PIHAL_NACIMIENTO_M,P. halepensis,2018,halepensis_medium,halepensis,medium,spring,ndvi,0.5003666666666667,0.08026923860774231,0.032769779438446715,16.04208352696202,0.50905,3.0021999999999998,0.3845,0.5835,6
PIHAL_NACIMIENTO_M,P. halepensis,2018,halepensis_medium,halepensis,medium,summer,evi,0.21913333333333335,0.03110573366224733,0.01269886259123671,14.194889106592939,0.21435,1.3148,0.1918,0.2706,6
PIHAL_NACIMIENTO_M,P. halepensis,2018,halepensis_medium,halepensis,medium,summer,ndvi,0.43520000000000003,0.02307708820453743,0.009421181808386185,5.302639752880843,0.43535,2.6112,0.3947,0.45730000000000004,6
PIHAL_NACIMIENTO_M,P. halepensis,2018,halepensis_medium,halepensis,medium,winter,evi,0.17943333333333333,0.02530641552386799,0.010331300875387271,14.103519704923642,0.1786,1.0766,0.1365,0.20800000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2018,halepensis_medium,halepensis,medium,winter,ndvi,0.6084166666666667,0.07028389336588198,0.028693279313765762,11.551934260931155,0.6016,3.6505,0.5276000000000001,0.7020000000000001,6
PIHAL_NACIMIENTO_M,P. halepensis,2019,halepensis_medium,halepensis,medium,autumn,evi,0.18244000000000002,0.013030656161529243,0.0058274865937211736,7.14243376536354,0.1839,0.9122,0.16340000000000002,0.19990000000000002,5
PIHAL_NACIMIENTO_M,P. halepensis,2019,halepensis_medium,halepensis,medium,autumn,ndvi,0.5541,0.06595835807537967,0.029497474468164225,11.903692126940925,0.5398000000000001,2.7705,0.4833,0.6313000000000001,5
PIHAL_NACIMIENTO_M,P. halepensis,2019,halepensis_medium,halepensis,medium,spring,evi,0.19301666666666667,0.009909877227628336,0.0040456904368860345,5.134208044708576,0.19315,1.1581000000000001,0.17950000000000002,0.20550000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2019,halepensis_medium,halepensis,medium,spring,ndvi,0.46305,0.054535997286196215,0.02226422766083148,11.77756123230671,0.45520000000000005,2.7783,0.403,0.5397000000000001,6
PIHAL_NACIMIENTO_M,P. halepensis,2019,halepensis_medium,halepensis,medium,summer,evi,0.18896666666666667,0.020088072746449987,0.008200921357451926,10.63048478379784,0.1958,1.1338,0.1534,0.21000000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2019,halepensis_medium,halepensis,medium,summer,ndvi,0.3933,0.03069664476779181,0.012531852749427494,7.804893152248109,0.40095000000000003,2.3598,0.3423,0.4242,6
PIHAL_NACIMIENTO_M,P. halepensis,2019,halepensis_medium,halepensis,medium,winter,evi,0.16886666666666666,0.010395704241015453,0.0042440284845624895,6.156161216550801,0.1661,1.0131999999999999,0.1565,0.1867,6
PIHAL_NACIMIENTO_M,P. halepensis,2019,halepensis_medium,halepensis,medium,winter,ndvi,0.6096,0.08507058245950826,0.03472991985785934,13.955148041257914,0.6425000000000001,3.6576,0.49100000000000005,0.6864,6
PIHAL_NACIMIENTO_M,P. halepensis,2020,halepensis_medium,halepensis,medium,autumn,evi,0.16156,0.02059983009638672,0.00921252408409335,12.750575697194058,0.14980000000000002,0.8078000000000002,0.14400000000000002,0.19360000000000002,5
PIHAL_NACIMIENTO_M,P. halepensis,2020,halepensis_medium,halepensis,medium,autumn,ndvi,0.48232,0.06705025727019995,0.029985786633003313,13.901612471015081,0.5076,2.4116000000000004,0.3901,0.5418000000000001,5
PIHAL_NACIMIENTO_M,P. halepensis,2020,halepensis_medium,halepensis,medium,spring,evi,0.17041666666666666,0.029609148361049945,0.012087884200489533,17.37456138545718,0.17535,1.0225,0.1265,0.1996,6
PIHAL_NACIMIENTO_M,P. halepensis,2020,halepensis_medium,halepensis,medium,spring,ndvi,0.4244,0.08909166066473338,0.036371518160964,20.992379986977706,0.446,2.5464,0.2511,0.5008,6
PIHAL_NACIMIENTO_M,P. halepensis,2020,halepensis_medium,halepensis,medium,summer,evi,0.18055000000000002,0.023154848304404847,0.009452927236223357,12.824618279925144,0.17980000000000002,1.0833,0.1461,0.2083,6
PIHAL_NACIMIENTO_M,P. halepensis,2020,halepensis_medium,halepensis,medium,summer,ndvi,0.37095,0.03490505694022001,0.014249929824388618,9.4096392883731,0.377,2.2257000000000002,0.3146,0.4106,6
PIHAL_NACIMIENTO_M,P. halepensis,2020,halepensis_medium,halepensis,medium,winter,evi,0.15505000000000002,0.0324655971760878,0.013254024546026266,20.938792116148207,0.1516,0.9303000000000001,0.1233,0.2121,6
PIHAL_NACIMIENTO_M,P. halepensis,2020,halepensis_medium,halepensis,medium,winter,ndvi,0.5884666666666667,0.03533579865613151,0.01442577939354096,6.004723913469726,0.5779000000000001,3.5308,0.5408000000000001,0.6368,6
PIHAL_NACIMIENTO_M,P. halepensis,2021,halepensis_medium,halepensis,medium,autumn,evi,0.1703,0.027900448025076584,0.012477459677354199,16.383116867337982,0.16970000000000002,0.8515,0.13290000000000002,0.20170000000000002,5
PIHAL_NACIMIENTO_M,P. halepensis,2021,halepensis_medium,halepensis,medium,autumn,ndvi,0.47990000000000005,0.08170523239058806,0.03653969074855451,17.025470387703283,0.47590000000000005,2.3995,0.3546,0.5579000000000001,5
PIHAL_NACIMIENTO_M,P. halepensis,2021,halepensis_medium,halepensis,medium,spring,evi,0.20568333333333333,0.023371556787400084,0.00954139810393518,11.362883131383235,0.21275,1.2341000000000002,0.1776,0.23,6
PIHAL_NACIMIENTO_M,P. halepensis,2021,halepensis_medium,halepensis,medium,spring,ndvi,0.4453666666666667,0.04931594738689167,0.020133151213304338,11.073111455779882,0.44595,2.6722,0.38970000000000005,0.5197,6
PIHAL_NACIMIENTO_M,P. halepensis,2021,halepensis_medium,halepensis,medium,summer,evi,0.17881666666666668,0.007121633707701253,0.0029073947864788592,3.9826453766620853,0.1749,1.0729,0.1728,0.18910000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2021,halepensis_medium,halepensis,medium,summer,ndvi,0.3625666666666667,0.039340191492501224,0.016060565923334633,10.850471129677636,0.35505,2.1754000000000002,0.32370000000000004,0.4098,6
PIHAL_NACIMIENTO_M,P. halepensis,2021,halepensis_medium,halepensis,medium,winter,evi,0.16445,0.016429820449414535,0.006707446111101702,9.99076950405262,0.1645,0.9867,0.1421,0.18660000000000002,6
PIHAL_NACIMIENTO_M,P. halepensis,2021,halepensis_medium,halepensis,medium,winter,ndvi,0.6152,0.05938892152581994,0.02424542568540851,9.65359582669375,0.58935,3.6912000000000003,0.5629000000000001,0.7054,6
PIHAL_NACIMIENTO_M,P. halepensis,2022,halepensis_medium,halepensis,medium,autumn,evi,0.19003333333333333,0.03310352448506554,0.019112328772577958,17.41985150941881,0.1996,0.5701,0.1532,0.21730000000000002,3
