var,sp_elev,sp_code,elev_code,year,annual_value,annual_sd,annual_se
tmin,halepensis_high,halepensis,high,1980,5.6945355253833565,5.090137954232358,0.2660657730893034
tmin,halepensis_high,halepensis,high,1981,6.571780804493656,4.94979721604438,0.2590842274848069
tmin,halepensis_high,halepensis,high,1982,6.521643826549184,5.321163158819638,0.2785224093331907
tmin,halepensis_high,halepensis,high,1983,7.113972590128853,5.329417308631602,0.2789544512804133
tmin,halepensis_high,halepensis,high,1984,6.1912568190588,5.547620001469206,0.2899787427704769
tmin,halepensis_high,halepensis,high,1985,7.316164406133841,6.035666601194736,0.3159212287844092
tmin,halepensis_high,halepensis,high,1986,6.9980821802395665,5.82243873641454,0.3047603722455306
tmin,halepensis_high,halepensis,high,1987,7.172328773120495,5.486629759649163,0.28718332705957667
tmin,halepensis_high,halepensis,high,1988,6.896448091425694,5.575525151570381,0.29143736833261297
tmin,halepensis_high,halepensis,high,1989,7.697534240210709,5.729628918050664,0.2999024843272401
tmin,halepensis_high,halepensis,high,1990,7.499178075606692,5.734144337707594,0.30013883219413723
tmin,halepensis_high,halepensis,high,1991,7.361643835555201,6.324290998770751,0.3310285202178567
tmin,halepensis_high,halepensis,high,1992,7.107923502845517,5.611076870130099,0.293295686430923
tmin,halepensis_high,halepensis,high,1993,6.584109601684629,5.60465562008242,0.2933610829430827
tmin,halepensis_high,halepensis,high,1994,8.144383581309286,6.366732103981302,0.33324998919469373
tmin,halepensis_high,halepensis,high,1995,7.911780818051671,5.381474980669831,0.2816792743703298
tmin,halepensis_high,halepensis,high,1996,6.949726768082282,5.157065869907101,0.26956415128364086
tmin,halepensis_high,halepensis,high,1997,7.709589053363833,4.7095753734440775,0.24651044157023697
tmin,halepensis_high,halepensis,high,1998,7.68465755063377,5.717429058834542,0.299263914510645
tmin,halepensis_high,halepensis,high,1999,7.717808235324409,6.248642568232807,0.3270689003928603
tmin,halepensis_high,halepensis,high,2000,7.693989063241606,5.924522222586446,0.30967973746694727
tmin,halepensis_high,halepensis,high,2001,7.983835621157738,5.9554930337212735,0.3117247524669081
tmin,halepensis_high,halepensis,high,2002,7.8035616334170514,5.437654969927953,0.284619869405186
tmin,halepensis_high,halepensis,high,2003,7.783287687620072,6.401581214514232,0.3350740750080864
tmin,halepensis_high,halepensis,high,2004,7.7614753962865946,6.239882045598911,0.3261638594820197
tmin,halepensis_high,halepensis,high,2005,7.538904098492779,6.7891776288304095,0.3553617985644139
tmin,halepensis_high,halepensis,high,2006,8.16767127101552,6.323664493385245,0.33099572742721617
tmin,halepensis_high,halepensis,high,2007,7.547671225238337,5.804013027169842,0.3037959265445939
tmin,halepensis_high,halepensis,high,2008,7.1956284540435655,5.993392067187229,0.313279621912321
tmin,halepensis_high,halepensis,high,2009,7.950136990375714,6.34564669453644,0.33214632842258873
tmin,halepensis_high,halepensis,high,2010,7.428493169337919,6.197607610462689,0.3243976086143342
tmin,halepensis_high,halepensis,high,2011,7.950958887395793,5.935591123149597,0.31068303885706144
tmin,halepensis_high,halepensis,high,2012,7.815846981409469,7.051452399525972,0.36858532144935596
tmin,halepensis_high,halepensis,high,2013,7.268767123781655,6.318689340167692,0.3307353160059543
tmin,halepensis_high,halepensis,high,2014,7.9030136973278164,5.885833865408692,0.30807862495465377
tmin,halepensis_high,halepensis,high,2015,8.5164383581444,6.293080397007299,0.329394882657714
tmin,halepensis_high,halepensis,high,2016,8.099726782165101,6.110352760549486,0.3193932552912778
tmin,halepensis_high,halepensis,high,2017,8.358356156006252,6.5309211627514125,0.3418440373134784
tmin,halepensis_high,halepensis,high,2018,7.335616445194368,6.154007224471361,0.32211546010813136
tmin,halepensis_high,halepensis,high,2019,7.872876707576726,6.016872221195216,0.31493748597420923
tmin,halepensis_high,halepensis,high,2020,8.2606557339552,5.9076763306920315,0.3087991885917366
tmin,halepensis_high,halepensis,high,2021,8.284383549735153,6.018903605443094,0.31504381348534044
tmin,halepensis_high,halepensis,high,2022,8.29302325830903,6.7047686933280355,0.4572614296308563
tmin,halepensis_low,halepensis,low,1971,8.460000011365707,5.729597361828796,0.2999008325990969
tmin,halepensis_low,halepensis,low,1972,8.104098367886465,4.834506070051545,0.2527036804500872
tmin,halepensis_low,halepensis,low,1973,8.262465747905104,5.787523481993486,0.3029328243028003
tmin,halepensis_low,halepensis,low,1974,8.391506838553573,5.568283328015108,0.29145727016433576
tmin,halepensis_low,halepensis,low,1975,8.11534245977663,5.551213625210459,0.2905638010843899
tmin,halepensis_low,halepensis,low,1976,7.7860655862776955,5.394944106940969,0.2819982459204888
tmin,halepensis_low,halepensis,low,1977,8.354246574660687,3.899473736977127,0.2041077839446087
tmin,halepensis_low,halepensis,low,1978,8.333150682077832,4.9743652827781295,0.26037017887083064
tmin,halepensis_low,halepensis,low,1979,8.423561643737637,5.128919677639892,0.2684599256320407
tmin,halepensis_low,halepensis,low,1980,7.9010928764206465,5.09305181314649,0.2662180829346617
tmin,halepensis_low,halepensis,low,1981,8.590136974008933,4.9929192885188,0.2613413399172849
tmin,halepensis_low,halepensis,low,1982,8.542465766794878,5.248048254209063,0.27469540031608314
tmin,halepensis_low,halepensis,low,1983,9.003835602125076,5.2578498459616565,0.2752084390763601
tmin,halepensis_low,halepensis,low,1984,8.271038275517402,5.284127992073488,0.27620579480461016
tmin,halepensis_low,halepensis,low,1985,9.285479449143965,5.803810095322516,0.3037853046062393
tmin,halepensis_low,halepensis,low,1986,9.066849317575155,5.6704576853718995,0.29680532045591834
tmin,halepensis_low,halepensis,low,1987,9.454246615669499,5.384676603185037,0.281846854951886
tmin,halepensis_low,halepensis,low,1988,9.28633881521111,5.388910943360515,0.2816828874082754
tmin,halepensis_low,halepensis,low,1989,10.00273973133466,5.58909291733925,0.2925464938514891
tmin,halepensis_low,halepensis,low,1990,9.852602742714424,5.752951937445994,0.30112326695709524
tmin,halepensis_low,halepensis,low,1991,9.45287671197359,6.084358755465815,0.3184698926232028
tmin,halepensis_low,halepensis,low,1992,9.214207645688878,5.489972454133475,0.28696545720012606
tmin,halepensis_low,halepensis,low,1993,8.919999979211859,5.610396501548066,0.2936615744126701
tmin,halepensis_low,halepensis,low,1994,10.317260288926837,6.171491819859932,0.3230306456584502
tmin,halepensis_low,halepensis,low,1995,10.139452080367363,5.282433058400631,0.2764951832248278
tmin,halepensis_low,halepensis,low,1996,9.211475438799688,5.0052990984748424,0.2616311750591328
tmin,halepensis_low,halepensis,low,1997,9.880000002988398,4.724969916255412,0.24731622876871612
tmin,halepensis_low,halepensis,low,1998,9.667123278342698,5.61612800781591,0.29396157516197663
tmin,halepensis_low,halepensis,low,1999,9.774520533317572,6.0833525614037365,0.31841722601891675
tmin,halepensis_low,halepensis,low,2000,9.902459028904719,5.685421831758418,0.29718175982790945
tmin,halepensis_low,halepensis,low,2001,10.257534259394424,5.75182050749199,0.3010640452066291
tmin,halepensis_low,halepensis,low,2002,9.966849340314734,5.2539333794786165,0.27500344185143555
tmin,halepensis_low,halepensis,low,2003,9.989589041716432,6.184956135043385,0.3237354001252816
tmin,halepensis_low,halepensis,low,2004,9.774590189665393,5.954952759307897,0.3112703671023549
tmin,halepensis_low,halepensis,low,2005,9.279999996497207,6.574368297123229,0.34411816426329844
tmin,halepensis_low,halepensis,low,2006,10.263013659927942,6.028651950893975,0.3155540652068069
tmin,halepensis_low,halepensis,low,2007,9.638356160239814,5.602340330760035,0.2932398951611773
tmin,halepensis_low,halepensis,low,2008,9.698633886649798,5.693834528382402,0.29762149852480757
tmin,halepensis_low,halepensis,low,2009,10.157808212282722,5.9309233752853805,0.3104387177673864
tmin,halepensis_low,halepensis,low,2010,9.625753441575455,5.908096037237887,0.3092438802850752
tmin,halepensis_low,halepensis,low,2011,10.115068505051202,5.699539006790907,0.29832750638904276
tmin,halepensis_low,halepensis,low,2012,9.830054643273842,6.6426206457042785,0.3472153433422638
tmin,halepensis_low,halepensis,low,2013,9.467397238273326,5.839600954568954,0.30565868380020383
tmin,halepensis_low,halepensis,low,2014,10.295342476012772,5.604114970472985,0.2933327840491509
tmin,halepensis_low,halepensis,low,2015,10.553424651512545,6.137152249840366,0.32123323041448
tmin,halepensis_low,halepensis,low,2016,10.307650264942907,5.732779708834593,0.29965719571774885
tmin,halepensis_low,halepensis,low,2017,10.430684951519313,6.136034866502782,0.3211747438975205
tmin,halepensis_low,halepensis,low,2018,9.656164375070023,5.819411095323678,0.3046018982679332
tmin,halepensis_low,halepensis,low,2019,10.108219165058985,5.703227190613613,0.2985205547534142
tmin,halepensis_low,halepensis,low,2020,10.580054630672997,5.704836776698181,0.2981965952569942
tmin,halepensis_low,halepensis,low,2021,10.57369865036174,5.791815838204501,0.30315749649531265
tmin,halepensis_low,halepensis,low,2022,10.26232557369526,6.295586946050831,0.4293554660850872
tmin,halepensis_medium,halepensis,medium,1971,7.163561668542966,5.694402857981831,0.29805866807337733
tmin,halepensis_medium,halepensis,medium,1972,6.800546449288482,4.839353484396684,0.2529570588568848
tmin,halepensis_medium,halepensis,medium,1973,7.119178079823925,5.759909217204327,0.30148742762326164
tmin,halepensis_medium,halepensis,medium,1974,7.316712340630897,5.544423024635542,0.2902083648054232
tmin,halepensis_medium,halepensis,medium,1975,6.878904094761365,5.5753794119274005,0.29182869617197593
tmin,halepensis_medium,halepensis,medium,1976,6.37622952282103,5.331057425701713,0.27865883559666865
tmin,halepensis_medium,halepensis,medium,1977,7.018356156879908,3.8460937068015832,0.20131374546636202
tmin,halepensis_medium,halepensis,medium,1978,6.963013711408393,5.033233160053713,0.2634514643946451
tmin,halepensis_medium,halepensis,medium,1979,7.089041087643741,5.186620618684122,0.27148013092189244
tmin,halepensis_medium,halepensis,medium,1980,6.63934425403023,5.020591414106243,0.26243051720219024
tmin,halepensis_medium,halepensis,medium,1981,7.398630131781101,4.8634399003109845,0.25456407899025335
tmin,halepensis_medium,halepensis,medium,1982,7.288493173355109,5.33489748800424,0.27924129697878575
tmin,halepensis_medium,halepensis,medium,1983,7.924931502505524,5.289415906766812,0.2768606822130957
tmin,halepensis_medium,halepensis,medium,1984,7.131147546561364,5.419580150166469,0.2832859925288502
tmin,halepensis_medium,halepensis,medium,1985,8.215342453285439,5.946860390164866,0.3112728992516463
tmin,halepensis_medium,halepensis,medium,1986,7.956986283112879,5.792547949074192,0.3031958169296311
tmin,halepensis_medium,halepensis,medium,1987,8.183835613237669,5.432789784476073,0.2843652139598508
tmin,halepensis_medium,halepensis,medium,1988,7.878961754891553,5.4271534583344145,0.2836818556882902
tmin,halepensis_medium,halepensis,medium,1989,8.703561644990966,5.723626890539558,0.2995883238489043
tmin,halepensis_medium,halepensis,medium,1990,8.618630135773795,5.808702582833299,0.3040413891066511
tmin,halepensis_medium,halepensis,medium,1991,8.300821898265244,6.148824967366236,0.32184420837394784
tmin,halepensis_medium,halepensis,medium,1992,8.087704910199498,5.511590428720511,0.28809544683357835
tmin,halepensis_medium,halepensis,medium,1993,7.730684937128466,5.5305287422661396,0.2894811048274864
tmin,halepensis_medium,halepensis,medium,1994,9.28082194471196,6.329753977772757,0.3313144656076825
tmin,halepensis_medium,halepensis,medium,1995,8.918630157880587,5.3440203424096335,0.27971880900259477
tmin,halepensis_medium,halepensis,medium,1996,7.967759567898153,5.108858703598565,0.2670443223344745
tmin,halepensis_medium,halepensis,medium,1997,8.640547956648755,4.726875456657331,0.24741596931189883
tmin,halepensis_medium,halepensis,medium,1998,8.614520561776748,5.668200557319111,0.2966871769740005
tmin,halepensis_medium,halepensis,medium,1999,8.717808241754362,6.141623962720424,0.3214672905641177
tmin,halepensis_medium,halepensis,medium,2000,8.833879784095645,5.7858637038811604,0.30243194058865946
tmin,halepensis_medium,halepensis,medium,2001,9.134246571647795,5.916577090653139,0.3096877989097061
tmin,halepensis_medium,halepensis,medium,2002,8.863287659703868,5.399951172443793,0.2826463624476154
tmin,halepensis_medium,halepensis,medium,2003,8.746301383433277,6.356382006857936,0.3327082403511436
tmin,halepensis_medium,halepensis,medium,2004,8.694808742082348,6.071870942189505,0.31738177842289206
tmin,halepensis_medium,halepensis,medium,2005,8.236164380875353,6.645316181084393,0.3478317462355412
tmin,halepensis_medium,halepensis,medium,2006,9.087945205993849,6.160037600467273,0.3224311044139788
tmin,halepensis_medium,halepensis,medium,2007,8.449315086435782,5.697983166673714,0.29824606999533626
tmin,halepensis_medium,halepensis,medium,2008,8.528415315321396,5.826562836756618,0.3045593183434351
tmin,halepensis_medium,halepensis,medium,2009,9.100000020535024,6.134656578251718,0.3211026009932373
tmin,halepensis_medium,halepensis,medium,2010,8.487671214913668,6.029140409199528,0.31557963228303837
tmin,halepensis_medium,halepensis,medium,2011,8.996164356580335,5.804217526356174,0.3038066305212216
tmin,halepensis_medium,halepensis,medium,2012,8.849180355138792,6.817293657375359,0.35634564792457085
tmin,halepensis_medium,halepensis,medium,2013,8.337260299471959,6.003875445532456,0.31425720364436655
tmin,halepensis_medium,halepensis,medium,2014,9.140000010373658,5.682848703370127,0.29745389598047023
tmin,halepensis_medium,halepensis,medium,2015,9.519726008319692,6.211598052067184,0.3251299017966736
tmin,halepensis_medium,halepensis,medium,2016,9.168579240171798,5.915845589228832,0.3092262025759751
tmin,halepensis_medium,halepensis,medium,2017,9.409315045382062,6.278427268965047,0.3286279028819048
tmin,halepensis_medium,halepensis,medium,2018,8.390684946575393,5.961752732173065,0.31205240005869495
tmin,halepensis_medium,halepensis,medium,2019,8.985753421546661,5.806222013664953,0.30391155018221594
tmin,halepensis_medium,halepensis,medium,2020,9.438524590184292,5.808733815220082,0.3036273804586082
tmin,halepensis_medium,halepensis,medium,2021,9.412602757203253,5.894494085045752,0.308531921567946
tmin,halepensis_medium,halepensis,medium,2022,9.260930290887522,6.515169958584038,0.44433090324423935
tmin,nigra_high,nigra,high,1971,3.9410958890229058,5.583089546797816,0.29223226307573313
tmin,nigra_high,nigra,high,1972,3.696721308157255,4.99405016813724,0.2610431840511065
tmin,nigra_high,nigra,high,1973,4.483013702704482,5.685540433385997,0.29759478756881624
tmin,nigra_high,nigra,high,1974,4.812602753631056,5.384568425452301,0.2818411926705654
tmin,nigra_high,nigra,high,1975,3.8419178097419544,5.5839124956009,0.29227533818479323
tmin,nigra_high,nigra,high,1976,3.237978141836293,5.189315167333627,0.2712498490640401
tmin,nigra_high,nigra,high,1977,3.9194520616980446,3.8404769854018306,0.20101975283164653
tmin,nigra_high,nigra,high,1978,3.8484931430792155,5.065518973496062,0.2651413811062462
tmin,nigra_high,nigra,high,1979,3.8594520521286415,5.319412894166781,0.27843079629417383
tmin,nigra_high,nigra,high,1980,3.5404371623295905,5.054432874631506,0.2641994386809566
tmin,nigra_high,nigra,high,1981,4.537808222517575,4.827103609088509,0.2526621505818485
tmin,nigra_high,nigra,high,1982,4.389863005831634,5.48538829378585,0.28711834576638295
tmin,nigra_high,nigra,high,1983,5.265479452214012,5.453818362834498,0.285465900056937
tmin,nigra_high,nigra,high,1984,4.230874318833071,5.800108913307752,0.3031765496135983
tmin,nigra_high,nigra,high,1985,5.510958901558021,6.321000261920919,0.3308562751788416
tmin,nigra_high,nigra,high,1986,5.106849303943654,6.0455670769268695,0.3164394433687314
tmin,nigra_high,nigra,high,1987,5.004657541848209,5.5970366193767545,0.29296228621952497
tmin,nigra_high,nigra,high,1988,4.503278691525179,5.663271741269075,0.2960239560506769
tmin,nigra_high,nigra,high,1989,5.4945205424134045,5.978355887082628,0.3129214489057086
tmin,nigra_high,nigra,high,1990,5.416438379291802,5.856099824134792,0.3065222741028494
tmin,nigra_high,nigra,high,1991,5.389589039042388,6.478447031661689,0.3390974157605288
tmin,nigra_high,nigra,high,1992,5.159289612470428,5.708490038832517,0.2983875543278111
tmin,nigra_high,nigra,high,1993,4.531780825187899,5.536336369910332,0.2897850899517331
tmin,nigra_high,nigra,high,1994,6.346575319195447,6.691364800456403,0.3502420411336973
tmin,nigra_high,nigra,high,1995,5.870136985978852,5.553309205809315,0.2906734887861056
tmin,nigra_high,nigra,high,1996,4.787431698149996,5.41750137554767,0.28317733323886585
tmin,nigra_high,nigra,high,1997,5.588767131387371,4.802678968840788,0.25138370648121683
tmin,nigra_high,nigra,high,1998,5.888493153228335,5.910488818869373,0.30936912419982066
tmin,nigra_high,nigra,high,1999,5.865205500713766,6.431756769442904,0.3366535357407966
tmin,nigra_high,nigra,high,2000,5.751912578288975,6.163897032568959,0.32219205922497457
tmin,nigra_high,nigra,high,2001,6.00191780371617,6.32827004197088,0.33123679285785346
tmin,nigra_high,nigra,high,2002,5.851232860206741,5.798629019568933,0.3035141147068216
tmin,nigra_high,nigra,high,2003,5.588767137858149,6.756092888928487,0.35363006413067977
tmin,nigra_high,nigra,high,2004,5.832786871496934,6.52929888442003,0.3412919199900804
tmin,nigra_high,nigra,high,2005,5.706575341053205,7.017897893101293,0.3673335643544675
tmin,nigra_high,nigra,high,2006,6.090958902382687,6.618472352826761,0.34642667604714644
tmin,nigra_high,nigra,high,2007,5.481095886536657,6.0149126777743485,0.3148349187838256
tmin,nigra_high,nigra,high,2008,5.326775963087388,6.240854713830861,0.3262147016649664
tmin,nigra_high,nigra,high,2009,6.223835627673424,6.7718800288274394,0.3544564007999188
tmin,nigra_high,nigra,high,2010,5.582739775066506,6.531866408582904,0.34189351374157156
tmin,nigra_high,nigra,high,2011,5.993972611345657,6.188443411617811,0.32391793252365597
tmin,nigra_high,nigra,high,2012,6.031693994530726,7.470921228976936,0.3905113084065341
tmin,nigra_high,nigra,high,2013,5.263013701120468,6.568679996629663,0.343820425007577
tmin,nigra_high,nigra,high,2014,5.9032876815902044,6.071052739890173,0.3177734239365379
tmin,nigra_high,nigra,high,2015,6.609041110293506,6.47359816355479,0.33884361440406524
tmin,nigra_high,nigra,high,2016,6.014207652418828,6.434186565619352,0.3363203194441704
tmin,nigra_high,nigra,high,2017,6.6178082110947125,6.76473445494735,0.3540823843689713
tmin,nigra_high,nigra,high,2018,5.185479472822522,6.430950475443469,0.33661133238400204
tmin,nigra_high,nigra,high,2019,5.9923287632938935,6.174610926090281,0.32319390714025675
tmin,nigra_high,nigra,high,2020,6.322131160707747,6.134794278087886,0.32067083387908857
tmin,nigra_high,nigra,high,2021,6.403287691857717,6.257105026358457,0.32751184569554864
tmin,nigra_high,nigra,high,2022,6.579069780159828,7.137735658247899,0.4867895315561621
tmin,nigra_low,nigra,low,1971,4.806027412210425,5.579334613234967,0.29203572087027996
tmin,nigra_low,nigra,low,1972,4.548360665171035,4.963553201608579,0.25944908207405104
tmin,nigra_low,nigra,low,1973,5.238356167853695,5.694339543661116,0.2980553540503669
tmin,nigra_low,nigra,low,1974,5.522191782111991,5.4308920611566744,0.28426588258146773
tmin,nigra_low,nigra,low,1975,4.679178098191137,5.56506516044538,0.2912888235750458
tmin,nigra_low,nigra,low,1976,4.1721311510219925,5.225898557048388,0.273162093477493
tmin,nigra_low,nigra,low,1977,4.806027409862982,3.845757896468516,0.201296168350184
tmin,nigra_low,nigra,low,1978,4.747123280739131,5.027760692548854,0.26316502235388106
tmin,nigra_low,nigra,low,1979,4.7827397243413206,5.256372701140167,0.27513112178269034
tmin,nigra_low,nigra,low,1980,4.424590163625004,5.060531858679956,0.26451823768414684
tmin,nigra_low,nigra,low,1981,5.3487671418549265,4.8565612277194585,0.2542040328112463
tmin,nigra_low,nigra,low,1982,5.2506849473674,5.40659762533027,0.2829942536917305
tmin,nigra_low,nigra,low,1983,6.069315072465433,5.369407743132056,0.28104764628964474
tmin,nigra_low,nigra,low,1984,5.056284154719505,5.688127633750878,0.2973231943637557
tmin,nigra_low,nigra,low,1985,6.251780823648793,6.195228441675657,0.32427307722843296
tmin,nigra_low,nigra,low,1986,5.878904118991062,5.954416498265898,0.3116684040258221
tmin,nigra_low,nigra,low,1987,5.877808214826127,5.527700029349767,0.2893330432264295
tmin,nigra_low,nigra,low,1988,5.4054644770431715,5.602164213722134,0.29282981441747535
tmin,nigra_low,nigra,low,1989,6.39068492044733,5.8740601980003175,0.3074623630368374
tmin,nigra_low,nigra,low,1990,6.265753446151949,5.818571545198656,0.3045579542059682
tmin,nigra_low,nigra,low,1991,6.171232862056118,6.379932458162326,0.33394092731119496
tmin,nigra_low,nigra,low,1992,5.877322405841344,5.649012947820956,0.2952786369775582
tmin,nigra_low,nigra,low,1993,5.324657538247435,5.533682611514036,0.28964618588879343
tmin,nigra_low,nigra,low,1994,7.020821906646637,6.5432461716461114,0.34248915776364064
tmin,nigra_low,nigra,low,1995,6.643561638238495,5.4827545168641345,0.28698048758162376
tmin,nigra_low,nigra,low,1996,5.634699468872423,5.327187796785419,0.2784565668529843
tmin,nigra_low,nigra,low,1997,6.398904097366007,4.765391343322249,0.24943198295991795
tmin,nigra_low,nigra,low,1998,6.593150683604691,5.815348407406352,0.3043892474633385
tmin,nigra_low,nigra,low,1999,6.573150686633913,6.332793794503458,0.3314735768873964
tmin,nigra_low,nigra,low,2000,6.522677588760039,6.076710926435704,0.31763476845219657
tmin,nigra_low,nigra,low,2001,6.7769863139684885,6.16458931954535,0.32266935227941634
tmin,nigra_low,nigra,low,2002,6.596986311041329,5.64977066699069,0.29572251242513953
tmin,nigra_low,nigra,low,2003,6.422191761025827,6.61404394104704,0.3461948823806878
tmin,nigra_low,nigra,low,2004,6.57431695469823,6.424818884069658,0.33583066288554975
tmin,nigra_low,nigra,low,2005,6.371506829927229,6.940675538868618,0.36329156159805576
tmin,nigra_low,nigra,low,2006,6.8769863121313595,6.519852766235196,0.3412646909613482
tmin,nigra_low,nigra,low,2007,6.239178089593372,5.940342107474568,0.31093171674221554
tmin,nigra_low,nigra,low,2008,6.128415304536376,6.135730637094303,0.3207197781484132
tmin,nigra_low,nigra,low,2009,6.983013686803106,6.602279547732226,0.3455791058911144
tmin,nigra_low,nigra,low,2010,6.415068491150255,6.41739716845827,0.3359019198733758
tmin,nigra_low,nigra,low,2011,6.810136986493248,6.110294071080166,0.3198274090864507
tmin,nigra_low,nigra,low,2012,6.758469937847612,7.330441104653997,0.3831682946772921
tmin,nigra_low,nigra,low,2013,6.065205477463873,6.444830991147817,0.3373378717817565
tmin,nigra_low,nigra,low,2014,6.743561626807468,5.963874145063686,0.3121634398843592
tmin,nigra_low,nigra,low,2015,7.362465764337206,6.382633517445743,0.33408230721572246
tmin,nigra_low,nigra,low,2016,6.856284170752503,6.331184106652077,0.33093629466495195
tmin,nigra_low,nigra,low,2017,7.372602738827875,6.676267220922694,0.34945179770358215
tmin,nigra_low,nigra,low,2018,6.0610958812987965,6.305262839936216,0.3300325408641725
tmin,nigra_low,nigra,low,2019,6.793698618999899,6.05206700316251,0.31677966505741206
tmin,nigra_low,nigra,low,2020,7.093442644048584,6.026640493329524,0.3150175449873129
tmin,nigra_low,nigra,low,2021,7.225205505220857,6.167191707567932,0.32280556749410455
tmin,nigra_low,nigra,low,2022,7.261860458691453,6.948605454806329,0.47389095873915715
tmin,nigra_medium,nigra,medium,1971,4.433698651398698,5.574385993966978,0.29177669829941433
tmin,nigra_medium,nigra,medium,1972,4.204644807253053,4.986382035873267,0.2606423643567663
tmin,nigra_medium,nigra,medium,1973,4.941643830480641,5.672559508574975,0.29691533491047284
tmin,nigra_medium,nigra,medium,1974,5.234794535028608,5.373124052421747,0.2812421668082416
tmin,nigra_medium,nigra,medium,1975,4.311506836932816,5.551311988741692,0.2905689496669257
tmin,nigra_medium,nigra,medium,1976,3.7890710378157313,5.1973692744454745,0.2716708439868744
tmin,nigra_medium,nigra,medium,1977,4.437808224946669,3.844418763761779,0.20122607494076106
tmin,nigra_medium,nigra,medium,1978,4.373698621702521,5.0378641730404325,0.26369386269295264
tmin,nigra_medium,nigra,medium,1979,4.366849321004462,5.2793421114521815,0.2763333956672002
tmin,nigra_medium,nigra,medium,1980,4.021038253002805,5.059310694083238,0.2644544063881355
tmin,nigra_medium,nigra,medium,1981,4.996164387607411,4.851286966447771,0.25392796535888706
tmin,nigra_medium,nigra,medium,1982,4.869863016535975,5.435452538580073,0.2845045888796517
tmin,nigra_medium,nigra,medium,1983,5.661917818511186,5.408794387715154,0.2831092374901799
tmin,nigra_medium,nigra,medium,1984,4.659836093279345,5.722237259636186,0.29910613307043954
tmin,nigra_medium,nigra,medium,1985,5.908219178286317,6.246448518238615,0.3269540585674284
tmin,nigra_medium,nigra,medium,1986,5.520547956167019,5.984424834264024,0.31323911211967653
tmin,nigra_medium,nigra,medium,1987,5.475890424296464,5.564923486381616,0.29128140801562735
tmin,nigra_medium,nigra,medium,1988,5.036612022159204,5.639292047417551,0.29477051737368665
tmin,nigra_medium,nigra,medium,1989,5.985753415831148,5.908465213065667,0.3092632038310654
tmin,nigra_medium,nigra,medium,1990,5.880821925809939,5.810880701330554,0.30415539703942107
tmin,nigra_medium,nigra,medium,1991,5.8315068610114595,6.441330269399449,0.33715463563081377
tmin,nigra_medium,nigra,medium,1992,5.592349718787957,5.677713821692077,0.2967788556874478
tmin,nigra_medium,nigra,medium,1993,4.978082198047475,5.538492850559371,0.28989796530776407
tmin,nigra_medium,nigra,medium,1994,6.737260268608185,6.60319044486019,0.3456267844258939
tmin,nigra_medium,nigra,medium,1995,6.329315062459201,5.507122341455615,0.28825595781489005
tmin,nigra_medium,nigra,medium,1996,5.267486357236983,5.356277373430822,0.2799771033823654
tmin,nigra_medium,nigra,medium,1997,6.0693150765275306,4.777947390876037,0.2500891965262012
tmin,nigra_medium,nigra,medium,1998,6.287671243634126,5.853428259541092,0.3063824380209406
tmin,nigra_medium,nigra,medium,1999,6.266575343008728,6.3804070329704246,0.3339657676919567
tmin,nigra_medium,nigra,medium,2000,6.153825143321615,6.105467948478885,0.3191379220740553
tmin,nigra_medium,nigra,medium,2001,6.429589029758761,6.231914598128269,0.3261933184199514
tmin,nigra_medium,nigra,medium,2002,6.279178087719499,5.706421530273319,0.29868775413289106
tmin,nigra_medium,nigra,medium,2003,6.084109609829237,6.668160342144837,0.34902746427459524
tmin,nigra_medium,nigra,medium,2004,6.267213096506283,6.461872669805173,0.337767495292893
tmin,nigra_medium,nigra,medium,2005,6.1238356030558885,6.962281143051857,0.364422450607208
tmin,nigra_medium,nigra,medium,2006,6.551780839550169,6.545246465735627,0.3425938579415075
tmin,nigra_medium,nigra,medium,2007,5.941095887063301,5.96095435398566,0.3120106110344388
tmin,nigra_medium,nigra,medium,2008,5.7816939717718485,6.1693691518674205,0.32247809148277845
tmin,nigra_medium,nigra,medium,2009,6.634246592795195,6.63928575071138,0.34751609908346626
tmin,nigra_medium,nigra,medium,2010,6.029589050069247,6.453604599376415,0.33779710342518476
tmin,nigra_medium,nigra,medium,2011,6.429589057417765,6.130136452365779,0.3208660067910553
tmin,nigra_medium,nigra,medium,2012,6.424316965572821,7.376711564537697,0.3855868903599332
tmin,nigra_medium,nigra,medium,2013,5.7060274101895825,6.486182881877594,0.33950232866698676
tmin,nigra_medium,nigra,medium,2014,6.350684935487297,6.006359356639475,0.31438721749386667
tmin,nigra_medium,nigra,medium,2015,7.017534230608646,6.41259228168168,0.33565042060495537
tmin,nigra_medium,nigra,medium,2016,6.471584690358144,6.3545484611599505,0.3321575690391958
tmin,nigra_medium,nigra,medium,2017,7.016712346223936,6.702465551617297,0.3508230810053306
tmin,nigra_medium,nigra,medium,2018,5.660547954272734,6.3453911441775475,0.33213295230546164
tmin,nigra_medium,nigra,medium,2019,6.433698637538577,6.100944700923601,0.319338040686341
tmin,nigra_medium,nigra,medium,2020,6.744808728720158,6.059740279592948,0.3167476985313727
tmin,nigra_medium,nigra,medium,2021,6.8501369790467495,6.192775921949411,0.3241447064788988
tmin,nigra_medium,nigra,medium,2022,6.95302323685136,7.027913462145351,0.47929971994714676
tmin,pinaster_high,pinaster,high,1971,3.866849328781644,5.574635679256559,0.2917897674247829
