prec,modelo,type_value,value,name_modelo,type
1315,mprecrat3,peffect,0.957523537291447,Prec (Log-normal),univariate
1315,mprecrat3,predicted,0.3098964799029657,Prec (Log-normal),univariate
1316,mprecrat3,peffect,0.9572924979395495,Prec (Log-normal),univariate
1316,mprecrat3,predicted,0.30982170546757726,Prec (Log-normal),univariate
1317,mprecrat3,peffect,0.9570610502549842,Prec (Log-normal),univariate
1317,mprecrat3,predicted,0.3097467988778851,Prec (Log-normal),univariate
1318,mprecrat3,peffect,0.9568291957503166,Prec (Log-normal),univariate
1318,mprecrat3,predicted,0.3096717606234215,Prec (Log-normal),univariate
1319,mprecrat3,peffect,0.9565969359340317,Prec (Log-normal),univariate
1319,mprecrat3,predicted,0.30959659119239824,Prec (Log-normal),univariate
1320,mprecrat3,peffect,0.9563642723105443,Prec (Log-normal),univariate
1320,mprecrat3,predicted,0.30952129107170967,Prec (Log-normal),univariate
1321,mprecrat3,peffect,0.9561312063802098,Prec (Log-normal),univariate
1321,mprecrat3,predicted,0.30944586074693636,Prec (Log-normal),univariate
1322,mprecrat3,peffect,0.9558977396393339,Prec (Log-normal),univariate
1322,mprecrat3,predicted,0.3093703007023483,Prec (Log-normal),univariate
1323,mprecrat3,peffect,0.9556638735801839,Prec (Log-normal),univariate
1323,mprecrat3,predicted,0.3092946114209084,Prec (Log-normal),univariate
1324,mprecrat3,peffect,0.9554296096909984,Prec (Log-normal),univariate
1324,mprecrat3,predicted,0.3092187933842758,Prec (Log-normal),univariate
1325,mprecrat3,peffect,0.9551949494559983,Prec (Log-normal),univariate
1325,mprecrat3,predicted,0.3091428470728092,Prec (Log-normal),univariate
1326,mprecrat3,peffect,0.9549598943553963,Prec (Log-normal),univariate
1326,mprecrat3,predicted,0.30906677296557017,Prec (Log-normal),univariate
1327,mprecrat3,peffect,0.9547244458654082,Prec (Log-normal),univariate
1327,mprecrat3,predicted,0.30899057154032666,Prec (Log-normal),univariate
1328,mprecrat3,peffect,0.9544886054582623,Prec (Log-normal),univariate
1328,mprecrat3,predicted,0.3089142432735562,Prec (Log-normal),univariate
1329,mprecrat3,peffect,0.9542523746022102,Prec (Log-normal),univariate
1329,mprecrat3,predicted,0.30883778864044914,Prec (Log-normal),univariate
1330,mprecrat3,peffect,0.954015754761537,Prec (Log-normal),univariate
1330,mprecrat3,predicted,0.30876120811491214,Prec (Log-normal),univariate
1331,mprecrat3,peffect,0.9537787473965713,Prec (Log-normal),univariate
1331,mprecrat3,predicted,0.3086845021695714,Prec (Log-normal),univariate
1332,mprecrat3,peffect,0.9535413539636954,Prec (Log-normal),univariate
1332,mprecrat3,predicted,0.30860767127577593,Prec (Log-normal),univariate
1333,mprecrat3,peffect,0.9533035759153559,Prec (Log-normal),univariate
1333,mprecrat3,predicted,0.30853071590360087,Prec (Log-normal),univariate
1334,mprecrat3,peffect,0.953065414700073,Prec (Log-normal),univariate
1334,mprecrat3,predicted,0.3084536365218508,Prec (Log-normal),univariate
1335,mprecrat3,peffect,0.9528268717624517,Prec (Log-normal),univariate
1335,mprecrat3,predicted,0.308376433598063,Prec (Log-normal),univariate
1336,mprecrat3,peffect,0.9525879485431911,Prec (Log-normal),univariate
1336,mprecrat3,predicted,0.30829910759851065,Prec (Log-normal),univariate
1337,mprecrat3,peffect,0.9523486464790943,Prec (Log-normal),univariate
1337,mprecrat3,predicted,0.30822165898820614,Prec (Log-normal),univariate
1338,mprecrat3,peffect,0.9521089670030795,Prec (Log-normal),univariate
1338,mprecrat3,predicted,0.30814408823090433,Prec (Log-normal),univariate
1339,mprecrat3,peffect,0.951868911544189,Prec (Log-normal),univariate
1339,mprecrat3,predicted,0.3080663957891059,Prec (Log-normal),univariate
1340,mprecrat3,peffect,0.9516284815275995,Prec (Log-normal),univariate
1340,mprecrat3,predicted,0.3079885821240603,Prec (Log-normal),univariate
1341,mprecrat3,peffect,0.9513876783746323,Prec (Log-normal),univariate
1341,mprecrat3,predicted,0.3079106476957692,Prec (Log-normal),univariate
1342,mprecrat3,peffect,0.9511465035027631,Prec (Log-normal),univariate
1342,mprecrat3,predicted,0.3078325929629897,Prec (Log-normal),univariate
1343,mprecrat3,peffect,0.9509049583256317,Prec (Log-normal),univariate
1343,mprecrat3,predicted,0.3077544183832376,Prec (Log-normal),univariate
1344,mprecrat3,peffect,0.950663044253052,Prec (Log-normal),univariate
1344,mprecrat3,predicted,0.30767612441279013,Prec (Log-normal),univariate
1345,mprecrat3,peffect,0.9504207626910225,Prec (Log-normal),univariate
1345,mprecrat3,predicted,0.30759771150668996,Prec (Log-normal),univariate
1346,mprecrat3,peffect,0.9501781150417351,Prec (Log-normal),univariate
1346,mprecrat3,predicted,0.3075191801187477,Prec (Log-normal),univariate
1347,mprecrat3,peffect,0.9499351027035857,Prec (Log-normal),univariate
1347,mprecrat3,predicted,0.3074405307015453,Prec (Log-normal),univariate
1348,mprecrat3,peffect,0.9496917270711837,Prec (Log-normal),univariate
1348,mprecrat3,predicted,0.30736176370643953,Prec (Log-normal),univariate
1349,mprecrat3,peffect,0.9494479895353617,Prec (Log-normal),univariate
1349,mprecrat3,predicted,0.30728287958356443,Prec (Log-normal),univariate
1350,mprecrat3,peffect,0.9492038914831856,Prec (Log-normal),univariate
1350,mprecrat3,predicted,0.3072038787818353,Prec (Log-normal),univariate
1351,mprecrat3,peffect,0.9489594342979639,Prec (Log-normal),univariate
1351,mprecrat3,predicted,0.3071247617489512,Prec (Log-normal),univariate
1352,mprecrat3,peffect,0.9487146193592579,Prec (Log-normal),univariate
1352,mprecrat3,predicted,0.3070455289313985,Prec (Log-normal),univariate
1353,mprecrat3,peffect,0.9484694480428909,Prec (Log-normal),univariate
1353,mprecrat3,predicted,0.3069661807744537,Prec (Log-normal),univariate
1354,mprecrat3,peffect,0.948223921720958,Prec (Log-normal),univariate
1354,mprecrat3,predicted,0.3068867177221869,Prec (Log-normal),univariate
1355,mprecrat3,peffect,0.9479780417618362,Prec (Log-normal),univariate
1355,mprecrat3,predicted,0.3068071402174646,Prec (Log-normal),univariate
1356,mprecrat3,peffect,0.947731809530193,Prec (Log-normal),univariate
1356,mprecrat3,predicted,0.30672744870195284,Prec (Log-normal),univariate
1357,mprecrat3,peffect,0.9474852263869971,Prec (Log-normal),univariate
1357,mprecrat3,predicted,0.30664764361612074,Prec (Log-normal),univariate
1358,mprecrat3,peffect,0.9472382936895274,Prec (Log-normal),univariate
1358,mprecrat3,predicted,0.306567725399243,Prec (Log-normal),univariate
1359,mprecrat3,peffect,0.9469910127913823,Prec (Log-normal),univariate
1359,mprecrat3,predicted,0.3064876944894033,Prec (Log-normal),univariate
1360,mprecrat3,peffect,0.94674338504249,Prec (Log-normal),univariate
1360,mprecrat3,predicted,0.3064075513234973,Prec (Log-normal),univariate
1361,mprecrat3,peffect,0.9464954117891172,Prec (Log-normal),univariate
1361,mprecrat3,predicted,0.3063272963372359,Prec (Log-normal),univariate
1362,mprecrat3,peffect,0.946247094373879,Prec (Log-normal),univariate
1362,mprecrat3,predicted,0.3062469299651479,Prec (Log-normal),univariate
1363,mprecrat3,peffect,0.9459984341357482,Prec (Log-normal),univariate
1363,mprecrat3,predicted,0.3061664526405836,Prec (Log-normal),univariate
1364,mprecrat3,peffect,0.9457494324100649,Prec (Log-normal),univariate
1364,mprecrat3,predicted,0.30608586479571737,Prec (Log-normal),univariate
1365,mprecrat3,peffect,0.9455000905285457,Prec (Log-normal),univariate
1365,mprecrat3,predicted,0.3060051668615509,Prec (Log-normal),univariate
1366,mprecrat3,peffect,0.945250409819293,Prec (Log-normal),univariate
1366,mprecrat3,predicted,0.3059243592679162,Prec (Log-normal),univariate
1367,mprecrat3,peffect,0.9450003916068047,Prec (Log-normal),univariate
1367,mprecrat3,predicted,0.3058434424434788,Prec (Log-normal),univariate
1368,mprecrat3,peffect,0.9447500372119835,Prec (Log-normal),univariate
1368,mprecrat3,predicted,0.30576241681574035,Prec (Log-normal),univariate
1369,mprecrat3,peffect,0.9444993479521456,Prec (Log-normal),univariate
1369,mprecrat3,predicted,0.3056812828110422,Prec (Log-normal),univariate
1370,mprecrat3,peffect,0.9442483251410309,Prec (Log-normal),univariate
1370,mprecrat3,predicted,0.3056000408545678,Prec (Log-normal),univariate
1371,mprecrat3,peffect,0.9439969700888114,Prec (Log-normal),univariate
1371,mprecrat3,predicted,0.3055186913703463,Prec (Log-normal),univariate
1372,mprecrat3,peffect,0.9437452841021013,Prec (Log-normal),univariate
1372,mprecrat3,predicted,0.305437234781255,Prec (Log-normal),univariate
1373,mprecrat3,peffect,0.9434932684839654,Prec (Log-normal),univariate
1373,mprecrat3,predicted,0.30535567150902276,Prec (Log-normal),univariate
1374,mprecrat3,peffect,0.9432409245339287,Prec (Log-normal),univariate
1374,mprecrat3,predicted,0.30527400197423266,Prec (Log-normal),univariate
1375,mprecrat3,peffect,0.9429882535479858,Prec (Log-normal),univariate
1375,mprecrat3,predicted,0.30519222659632517,Prec (Log-normal),univariate
1376,mprecrat3,peffect,0.9427352568186094,Prec (Log-normal),univariate
1376,mprecrat3,predicted,0.30511034579360097,Prec (Log-normal),univariate
1377,mprecrat3,peffect,0.9424819356347599,Prec (Log-normal),univariate
1377,mprecrat3,predicted,0.3050283599832241,Prec (Log-normal),univariate
1378,mprecrat3,peffect,0.9422282912818949,Prec (Log-normal),univariate
1378,mprecrat3,predicted,0.30494626958122467,Prec (Log-normal),univariate
1379,mprecrat3,peffect,0.9419743250419771,Prec (Log-normal),univariate
1379,mprecrat3,predicted,0.304864075002502,Prec (Log-normal),univariate
1380,mprecrat3,peffect,0.9417200381934844,Prec (Log-normal),univariate
1380,mprecrat3,predicted,0.3047817766608274,Prec (Log-normal),univariate
1381,mprecrat3,peffect,0.9414654320114185,Prec (Log-normal),univariate
1381,mprecrat3,predicted,0.30469937496884714,Prec (Log-normal),univariate
1382,mprecrat3,peffect,0.9412105077673142,Prec (Log-normal),univariate
1382,mprecrat3,predicted,0.30461687033808543,Prec (Log-normal),univariate
1383,mprecrat3,peffect,0.9409552667292479,Prec (Log-normal),univariate
1383,mprecrat3,predicted,0.30453426317894733,Prec (Log-normal),univariate
1384,mprecrat3,peffect,0.9406997101618471,Prec (Log-normal),univariate
1384,mprecrat3,predicted,0.3044515539007215,Prec (Log-normal),univariate
1385,mprecrat3,peffect,0.940443839326299,Prec (Log-normal),univariate
1385,mprecrat3,predicted,0.30436874291158333,Prec (Log-normal),univariate
1386,mprecrat3,peffect,0.9401876554803597,Prec (Log-normal),univariate
1386,mprecrat3,predicted,0.30428583061859765,Prec (Log-normal),univariate
1387,mprecrat3,peffect,0.9399311598783625,Prec (Log-normal),univariate
1387,mprecrat3,predicted,0.3042028174277216,Prec (Log-normal),univariate
1388,mprecrat3,peffect,0.9396743537712278,Prec (Log-normal),univariate
1388,mprecrat3,predicted,0.3041197037438076,Prec (Log-normal),univariate
1389,mprecrat3,peffect,0.9394172384064708,Prec (Log-normal),univariate
1389,mprecrat3,predicted,0.3040364899706062,Prec (Log-normal),univariate
1390,mprecrat3,peffect,0.9391598150282117,Prec (Log-normal),univariate
1390,mprecrat3,predicted,0.3039531765107691,Prec (Log-normal),univariate
1391,mprecrat3,peffect,0.9389020848771829,Prec (Log-normal),univariate
1391,mprecrat3,predicted,0.3038697637658515,Prec (Log-normal),univariate
1392,mprecrat3,peffect,0.9386440491907388,Prec (Log-normal),univariate
1392,mprecrat3,predicted,0.30378625213631544,Prec (Log-normal),univariate
1393,mprecrat3,peffect,0.9383857092028651,Prec (Log-normal),univariate
1393,mprecrat3,predicted,0.3037026420215326,Prec (Log-normal),univariate
1394,mprecrat3,peffect,0.9381270661441858,Prec (Log-normal),univariate
1394,mprecrat3,predicted,0.30361893381978666,Prec (Log-normal),univariate
1395,mprecrat3,peffect,0.9378681212419738,Prec (Log-normal),univariate
1395,mprecrat3,predicted,0.30353512792827686,Prec (Log-normal),univariate
1396,mprecrat3,peffect,0.9376088757201582,Prec (Log-normal),univariate
1396,mprecrat3,predicted,0.30345122474312014,Prec (Log-normal),univariate
1397,mprecrat3,peffect,0.9373493307993339,Prec (Log-normal),univariate
1397,mprecrat3,predicted,0.3033672246593544,Prec (Log-normal),univariate
1398,mprecrat3,peffect,0.9370894876967697,Prec (Log-normal),univariate
1398,mprecrat3,predicted,0.30328312807094104,Prec (Log-normal),univariate
1399,mprecrat3,peffect,0.9368293476264175,Prec (Log-normal),univariate
1399,mprecrat3,predicted,0.3031989353707679,Prec (Log-normal),univariate
1400,mprecrat3,peffect,0.93656891179892,Prec (Log-normal),univariate
1400,mprecrat3,predicted,0.30311464695065204,Prec (Log-normal),univariate
1401,mprecrat3,peffect,0.9363081814216204,Prec (Log-normal),univariate
1401,mprecrat3,predicted,0.30303026320134235,Prec (Log-normal),univariate
1402,mprecrat3,peffect,0.9360471576985702,Prec (Log-normal),univariate
1402,mprecrat3,predicted,0.30294578451252263,Prec (Log-normal),univariate
1403,mprecrat3,peffect,0.9357858418305379,Prec (Log-normal),univariate
1403,mprecrat3,predicted,0.302861211272814,Prec (Log-normal),univariate
1404,mprecrat3,peffect,0.935524235015018,Prec (Log-normal),univariate
1404,mprecrat3,predicted,0.3027765438697781,Prec (Log-normal),univariate
1405,mprecrat3,peffect,0.9352623384462387,Prec (Log-normal),univariate
1405,mprecrat3,predicted,0.3026917826899193,Prec (Log-normal),univariate
1406,mprecrat3,peffect,0.9350001533151711,Prec (Log-normal),univariate
1406,mprecrat3,predicted,0.302606928118688,Prec (Log-normal),univariate
1407,mprecrat3,peffect,0.9347376808095371,Prec (Log-normal),univariate
1407,mprecrat3,predicted,0.3025219805404829,Prec (Log-normal),univariate
1408,mprecrat3,peffect,0.9344749221138186,Prec (Log-normal),univariate
1408,mprecrat3,predicted,0.3024369403386541,Prec (Log-normal),univariate
1409,mprecrat3,peffect,0.934211878409265,Prec (Log-normal),univariate
1409,mprecrat3,predicted,0.30235180789550564,Prec (Log-normal),univariate
1410,mprecrat3,peffect,0.9339485508739024,Prec (Log-normal),univariate
1410,mprecrat3,predicted,0.3022665835922982,Prec (Log-normal),univariate
1411,mprecrat3,peffect,0.9336849406825414,Prec (Log-normal),univariate
1411,mprecrat3,predicted,0.30218126780925186,Prec (Log-normal),univariate
1412,mprecrat3,peffect,0.9334210490067858,Prec (Log-normal),univariate
1412,mprecrat3,predicted,0.30209586092554885,Prec (Log-normal),univariate
1413,mprecrat3,peffect,0.9331568770150409,Prec (Log-normal),univariate
1413,mprecrat3,predicted,0.3020103633193362,Prec (Log-normal),univariate
1414,mprecrat3,peffect,0.9328924258725219,Prec (Log-normal),univariate
1414,mprecrat3,predicted,0.30192477536772844,Prec (Log-normal),univariate
1415,mprecrat3,peffect,0.9326276967412614,Prec (Log-normal),univariate
1415,mprecrat3,predicted,0.30183909744681026,Prec (Log-normal),univariate
1416,mprecrat3,peffect,0.9323626907801195,Prec (Log-normal),univariate
1416,mprecrat3,predicted,0.3017533299316393,Prec (Log-normal),univariate
1417,mprecrat3,peffect,0.9320974091447898,Prec (Log-normal),univariate
1417,mprecrat3,predicted,0.3016674731962486,Prec (Log-normal),univariate
1418,mprecrat3,peffect,0.9318318529878092,Prec (Log-normal),univariate
1418,mprecrat3,predicted,0.30158152761364954,Prec (Log-normal),univariate
1419,mprecrat3,peffect,0.9315660234585658,Prec (Log-normal),univariate
1419,mprecrat3,predicted,0.30149549355583427,Prec (Log-normal),univariate
1420,mprecrat3,peffect,0.9312999217033066,Prec (Log-normal),univariate
1420,mprecrat3,predicted,0.3014093713937785,Prec (Log-normal),univariate
1421,mprecrat3,peffect,0.9310335488651461,Prec (Log-normal),univariate
1421,mprecrat3,predicted,0.30132316149744404,Prec (Log-normal),univariate
1422,mprecrat3,peffect,0.9307669060840745,Prec (Log-normal),univariate
1422,mprecrat3,predicted,0.30123686423578155,Prec (Log-normal),univariate
1423,mprecrat3,peffect,0.9304999944969659,Prec (Log-normal),univariate
1423,mprecrat3,predicted,0.3011504799767332,Prec (Log-normal),univariate
1424,mprecrat3,peffect,0.9302328152375856,Prec (Log-normal),univariate
1424,mprecrat3,predicted,0.3010640090872351,Prec (Log-normal),univariate
1425,mprecrat3,peffect,0.9299653694365994,Prec (Log-normal),univariate
1425,mprecrat3,predicted,0.3009774519332199,Prec (Log-normal),univariate
1426,mprecrat3,peffect,0.9296976582215806,Prec (Log-normal),univariate
1426,mprecrat3,predicted,0.30089080887961983,Prec (Log-normal),univariate
1427,mprecrat3,peffect,0.9294296827170189,Prec (Log-normal),univariate
1427,mprecrat3,predicted,0.30080408029036887,Prec (Log-normal),univariate
1428,mprecrat3,peffect,0.9291614440443277,Prec (Log-normal),univariate
1428,mprecrat3,predicted,0.30071726652840536,Prec (Log-normal),univariate
1429,mprecrat3,peffect,0.9288929433218529,Prec (Log-normal),univariate
1429,mprecrat3,predicted,0.30063036795567505,Prec (Log-normal),univariate
1430,mprecrat3,peffect,0.92862418166488,Prec (Log-normal),univariate
1430,mprecrat3,predicted,0.300543384933133,Prec (Log-normal),univariate
1431,mprecrat3,peffect,0.928355160185643,Prec (Log-normal),univariate
1431,mprecrat3,predicted,0.3004563178207467,Prec (Log-normal),univariate
1432,mprecrat3,peffect,0.9280858799933313,Prec (Log-normal),univariate
1432,mprecrat3,predicted,0.30036916697749844,Prec (Log-normal),univariate
1433,mprecrat3,peffect,0.9278163421940985,Prec (Log-normal),univariate
1433,mprecrat3,predicted,0.30028193276138787,Prec (Log-normal),univariate
1434,mprecrat3,peffect,0.92754654789107,Prec (Log-normal),univariate
1434,mprecrat3,predicted,0.3001946155294346,Prec (Log-normal),univariate
1435,mprecrat3,peffect,0.927276498184351,Prec (Log-normal),univariate
1435,mprecrat3,predicted,0.3001072156376807,Prec (Log-normal),univariate
1436,mprecrat3,peffect,0.927006194171034,Prec (Log-normal),univariate
1436,mprecrat3,predicted,0.3000197334411934,Prec (Log-normal),univariate
1437,mprecrat3,peffect,0.926735636945207,Prec (Log-normal),univariate
1437,mprecrat3,predicted,0.2999321692940673,Prec (Log-normal),univariate
1438,mprecrat3,peffect,0.9264648275979612,Prec (Log-normal),univariate
1438,mprecrat3,predicted,0.29984452354942726,Prec (Log-normal),univariate
1439,mprecrat3,peffect,0.9261937672173992,Prec (Log-normal),univariate
1439,mprecrat3,predicted,0.2997567965594308,Prec (Log-normal),univariate
1440,mprecrat3,peffect,0.9259224568886417,Prec (Log-normal),univariate
1440,mprecrat3,predicted,0.2996689886752705,Prec (Log-normal),univariate
1441,mprecrat3,peffect,0.9256508976938366,Prec (Log-normal),univariate
1441,mprecrat3,predicted,0.29958110024717666,Prec (Log-normal),univariate
1442,mprecrat3,peffect,0.925379090712166,Prec (Log-normal),univariate
1442,mprecrat3,predicted,0.2994931316244198,Prec (Log-normal),univariate
1443,mprecrat3,peffect,0.925107037019854,Prec (Log-normal),univariate
1443,mprecrat3,predicted,0.29940508315531317,Prec (Log-normal),univariate
1444,mprecrat3,peffect,0.9248347376901744,Prec (Log-normal),univariate
1444,mprecrat3,predicted,0.2993169551872151,Prec (Log-normal),univariate
1445,mprecrat3,peffect,0.9245621937934588,Prec (Log-normal),univariate
1445,mprecrat3,predicted,0.2992287480665315,Prec (Log-normal),univariate
1446,mprecrat3,peffect,0.9242894063971036,Prec (Log-normal),univariate
1446,mprecrat3,predicted,0.2991404621387187,Prec (Log-normal),univariate
1447,mprecrat3,peffect,0.924016376565578,Prec (Log-normal),univariate
1447,mprecrat3,predicted,0.2990520977482854,Prec (Log-normal),univariate
1448,mprecrat3,peffect,0.9237431053604319,Prec (Log-normal),univariate
1448,mprecrat3,predicted,0.2989636552387956,Prec (Log-normal),univariate
1449,mprecrat3,peffect,0.9234695938403029,Prec (Log-normal),univariate
1449,mprecrat3,predicted,0.29887513495287066,Prec (Log-normal),univariate
1450,mprecrat3,peffect,0.9231958430609246,Prec (Log-normal),univariate
1450,mprecrat3,predicted,0.2987865372321922,Prec (Log-normal),univariate
1451,mprecrat3,peffect,0.9229218540751334,Prec (Log-normal),univariate
1451,mprecrat3,predicted,0.298697862417504,Prec (Log-normal),univariate
1452,mprecrat3,peffect,0.9226476279328767,Prec (Log-normal),univariate
1452,mprecrat3,predicted,0.2986091108486151,Prec (Log-normal),univariate
1453,mprecrat3,peffect,0.9223731656812201,Prec (Log-normal),univariate
1453,mprecrat3,predicted,0.2985202828644015,Prec (Log-normal),univariate
1454,mprecrat3,peffect,0.9220984683643549,Prec (Log-normal),univariate
1454,mprecrat3,predicted,0.29843137880280934,Prec (Log-normal),univariate
1455,mprecrat3,peffect,0.9218235370236061,Prec (Log-normal),univariate
1455,mprecrat3,predicted,0.29834239900085685,Prec (Log-normal),univariate
1456,mprecrat3,peffect,0.9215483726974388,Prec (Log-normal),univariate
1456,mprecrat3,predicted,0.2982533437946367,Prec (Log-normal),univariate
1457,mprecrat3,peffect,0.921272976421467,Prec (Log-normal),univariate
1457,mprecrat3,predicted,0.29816421351931893,Prec (Log-normal),univariate
1458,mprecrat3,peffect,0.9209973492284599,Prec (Log-normal),univariate
1458,mprecrat3,predicted,0.29807500850915275,Prec (Log-normal),univariate
1459,mprecrat3,peffect,0.9207214921483499,Prec (Log-normal),univariate
1459,mprecrat3,predicted,0.29798572909746934,Prec (Log-normal),univariate
1460,mprecrat3,peffect,0.9204454062082399,Prec (Log-normal),univariate
1460,mprecrat3,predicted,0.2978963756166841,Prec (Log-normal),univariate
1461,mprecrat3,peffect,0.9201690924324109,Prec (Log-normal),univariate
1461,mprecrat3,predicted,0.29780694839829913,Prec (Log-normal),univariate
1462,mprecrat3,peffect,0.9198925518423287,Prec (Log-normal),univariate
1462,mprecrat3,predicted,0.29771744777290543,Prec (Log-normal),univariate
1463,mprecrat3,peffect,0.9196157854566519,Prec (Log-normal),univariate
1463,mprecrat3,predicted,0.2976278740701855,Prec (Log-normal),univariate
1464,mprecrat3,peffect,0.919338794291239,Prec (Log-normal),univariate
1464,mprecrat3,predicted,0.29753822761891546,Prec (Log-normal),univariate
1465,mprecrat3,peffect,0.9190615793591556,Prec (Log-normal),univariate
1465,mprecrat3,predicted,0.2974485087469677,Prec (Log-normal),univariate
1466,mprecrat3,peffect,0.9187841416706819,Prec (Log-normal),univariate
1466,mprecrat3,predicted,0.2973587177813131,Prec (Log-normal),univariate
1467,mprecrat3,peffect,0.9185064822333198,Prec (Log-normal),univariate
1467,mprecrat3,predicted,0.2972688550480233,Prec (Log-normal),univariate
1468,mprecrat3,peffect,0.9182286020518002,Prec (Log-normal),univariate
1468,mprecrat3,predicted,0.2971789208722731,Prec (Log-normal),univariate
1469,mprecrat3,peffect,0.9179505021280902,Prec (Log-normal),univariate
1469,mprecrat3,predicted,0.2970889155783429,Prec (Log-normal),univariate
1470,mprecrat3,peffect,0.9176721834614003,Prec (Log-normal),univariate
1470,mprecrat3,predicted,0.2969988394896209,Prec (Log-normal),univariate
1471,mprecrat3,peffect,0.9173936470481918,Prec (Log-normal),univariate
1471,mprecrat3,predicted,0.2969086929286055,Prec (Log-normal),univariate
1472,mprecrat3,peffect,0.9171148938821838,Prec (Log-normal),univariate
1472,mprecrat3,predicted,0.2968184762169077,Prec (Log-normal),univariate
1473,mprecrat3,peffect,0.9168359249543601,Prec (Log-normal),univariate
1473,mprecrat3,predicted,0.29672818967525316,Prec (Log-normal),univariate
1474,mprecrat3,peffect,0.9165567412529768,Prec (Log-normal),univariate
1474,mprecrat3,predicted,0.2966378336234848,Prec (Log-normal),univariate
1475,mprecrat3,peffect,0.9162773437635694,Prec (Log-normal),univariate
1475,mprecrat3,predicted,0.29654740838056487,Prec (Log-normal),univariate
1476,mprecrat3,peffect,0.9159977334689595,Prec (Log-normal),univariate
1476,mprecrat3,predicted,0.29645691426457754,Prec (Log-normal),univariate
1477,mprecrat3,peffect,0.9157179113492621,Prec (Log-normal),univariate
1477,mprecrat3,predicted,0.29636635159273084,Prec (Log-normal),univariate
1478,mprecrat3,peffect,0.9154378783818927,Prec (Log-normal),univariate
1478,mprecrat3,predicted,0.2962757206813592,Prec (Log-normal),univariate
1479,mprecrat3,peffect,0.9151576355415745,Prec (Log-normal),univariate
1479,mprecrat3,predicted,0.29618502184592554,Prec (Log-normal),univariate
1480,mprecrat3,peffect,0.9148771838003451,Prec (Log-normal),univariate
1480,mprecrat3,predicted,0.29609425540102385,Prec (Log-normal),univariate
1481,mprecrat3,peffect,0.9145965241275636,Prec (Log-normal),univariate
1481,mprecrat3,predicted,0.29600342166038107,Prec (Log-normal),univariate
1482,mprecrat3,peffect,0.9143156574899179,Prec (Log-normal),univariate
1482,mprecrat3,predicted,0.29591252093685966,Prec (Log-normal),univariate
1483,mprecrat3,peffect,0.9140345848514312,Prec (Log-normal),univariate
1483,mprecrat3,predicted,0.29582155354245965,Prec (Log-normal),univariate
1484,mprecrat3,peffect,0.9137533071734693,Prec (Log-normal),univariate
1484,mprecrat3,predicted,0.29573051978832104,Prec (Log-normal),univariate
1485,mprecrat3,peffect,0.9134718254147474,Prec (Log-normal),univariate
1485,mprecrat3,predicted,0.2956394199847261,Prec (Log-normal),univariate
1486,mprecrat3,peffect,0.913190140531337,Prec (Log-normal),univariate
1486,mprecrat3,predicted,0.2955482544411013,Prec (Log-normal),univariate
1487,mprecrat3,peffect,0.912908253476673,Prec (Log-normal),univariate
1487,mprecrat3,predicted,0.29545702346601976,Prec (Log-normal),univariate
1488,mprecrat3,peffect,0.9126261652015603,Prec (Log-normal),univariate
1488,mprecrat3,predicted,0.2953657273672036,Prec (Log-normal),univariate
1489,mprecrat3,peffect,0.9123438766541808,Prec (Log-normal),univariate
1489,mprecrat3,predicted,0.295274366451526,Prec (Log-normal),univariate
1490,mprecrat3,peffect,0.9120613887801005,Prec (Log-normal),univariate
1490,mprecrat3,predicted,0.29518294102501336,Prec (Log-normal),univariate
1491,mprecrat3,peffect,0.9117787025222757,Prec (Log-normal),univariate
1491,mprecrat3,predicted,0.2950914513928476,Prec (Log-normal),univariate
1492,mprecrat3,peffect,0.9114958188210603,Prec (Log-normal),univariate
1492,mprecrat3,predicted,0.29499989785936837,Prec (Log-normal),univariate
1493,mprecrat3,peffect,0.911212738614213,Prec (Log-normal),univariate
1493,mprecrat3,predicted,0.2949082807280754,Prec (Log-normal),univariate
1494,mprecrat3,peffect,0.9109294628369029,Prec (Log-normal),univariate
1494,mprecrat3,predicted,0.2948166003016302,Prec (Log-normal),univariate
1495,mprecrat3,peffect,0.9106459924217173,Prec (Log-normal),univariate
1495,mprecrat3,predicted,0.29472485688185884,Prec (Log-normal),univariate
1496,mprecrat3,peffect,0.9103623282986679,Prec (Log-normal),univariate
1496,mprecrat3,predicted,0.2946330507697539,Prec (Log-normal),univariate
1497,mprecrat3,peffect,0.9100784713951982,Prec (Log-normal),univariate
1497,mprecrat3,predicted,0.2945411822654764,Prec (Log-normal),univariate
1498,mprecrat3,peffect,0.9097944226361888,Prec (Log-normal),univariate
1498,mprecrat3,predicted,0.29444925166835834,Prec (Log-normal),univariate
1499,mprecrat3,peffect,0.9095101829439659,Prec (Log-normal),univariate
1499,mprecrat3,predicted,0.2943572592769047,Prec (Log-normal),univariate
1500,mprecrat3,peffect,0.9092257532383067,Prec (Log-normal),univariate
1500,mprecrat3,predicted,0.29426520538879564,Prec (Log-normal),univariate
1501,mprecrat3,peffect,0.9089411344364465,Prec (Log-normal),univariate
1501,mprecrat3,predicted,0.29417309030088856,Prec (Log-normal),univariate
1502,mprecrat3,peffect,0.9086563274530853,Prec (Log-normal),univariate
1502,mprecrat3,predicted,0.29408091430922045,Prec (Log-normal),univariate
1503,mprecrat3,peffect,0.9083713332003945,Prec (Log-normal),univariate
1503,mprecrat3,predicted,0.29398867770900977,Prec (Log-normal),univariate
